#,GT9X=0,Class,count-1sec,count-1sec,count-1sec,kcal-1sec,MET-1sec,count-2sec,count-2sec,count-2sec,kcal-2sec,MET-2sec,count-60sec,count-60sec,count-60sec,kcal-60sec,MET-60sec
Subject,DeviceID,Activity,axis1,axis2,axis3,kcals,MET rate,axis1,axis2,axis3,kcals,MET rate,axis1,axis2,axis3,kcals,MET rate
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,SITTING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,13,14,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,4,0,0,1,,,,,
S10,0,STANDING,,,,,,0,37,4,0,1,,,,,
S10,0,STANDING,,,,,,0,21,3,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,2,0,0,1,,,,,
S10,0,STANDING,,,,,,0,3,2,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,9,17,0,1,,,,,
S10,0,STANDING,,,,,,0,6,44,0,1,,,,,
S10,0,STANDING,,,,,,0,7,5,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,8,0,1,,,,,
S10,0,STANDING,,,,,,0,2,2,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,1,0,1,,,,,
S10,0,STANDING,,,,,,0,6,29,0,1,,,,,
S10,0,STANDING,,,,,,0,13,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,1,0,1,,,,,
S10,0,STANDING,,,,,,0,9,2,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,13,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,38,72,0,1,,,,,
S10,0,STANDING,,,,,,26,36,182,0.045,1,,,,,
S10,0,STANDING,,,,,,0,0,14,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,4,0,0,1,,,,,
S10,0,STANDING,,,,,,4,2,9,0.007,1,,,,,
S10,0,STANDING,,,,,,0,29,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,WALKING,,,,,,125,113,92,0.279,5.531,,,,,
S10,0,WALKING,,,,,,121,98,67,0.275,5.456,,,,,
S10,0,WALKING,,,,,,103,105,95,0.258,5.12,,,,,
S10,0,WALKING,,,,,,104,91,61,0.259,5.138,,,,,
S10,0,WALKING,,,,,,101,106,59,0.256,5.083,,,,,
S10,0,WALKING,,,,,,113,111,72,0.267,5.306,,,,,
S10,0,WALKING,,,,,,97,124,78,0.252,5.008,,,,,
S10,0,WALKING,,,,,,91,115,72,0.247,4.896,,,,,
S10,0,WALKING,,,,,,120,105,79,0.274,5.437,,,,,
S10,0,WALKING,,,,,,107,114,74,0.262,5.195,,,,,
S10,0,WALKING,,,,,,101,136,62,0.256,5.083,,,,,
S10,0,WALKING,,,,,,108,123,55,0.263,5.213,,,,,
S10,0,WALKING,,,,,,94,107,59,0.25,4.952,,,,,
S10,0,WALKING,,,,,,99,112,60,0.254,5.045,,,,,
S10,0,WALKING,,,,,,95,131,65,0.251,4.971,,,,,
S10,0,WALKING,,,,,,92,123,64,0.248,4.915,,,,,
S10,0,WALKING,,,,,,100,117,77,0.255,5.064,,,,,
S10,0,WALKING,,,,,,103,127,64,0.258,5.12,,,,,
S10,0,WALKING,,,,,,86,111,70,0.242,4.803,,,,,
S10,0,WALKING,,,,,,85,100,70,0.241,4.784,,,,,
S10,0,WALKING,,,,,,78,141,69,0.235,4.654,,,,,
S10,0,WALKING,,,,,,72,119,67,0.229,4.542,,,,,
S10,0,WALKING,,,,,,91,108,47,0.247,4.896,,,,,
S10,0,WALKING,,,,,,92,116,55,0.248,4.915,,,,,
S10,0,WALKING,,,,,,101,149,69,0.256,5.083,,,,,
S10,0,WALKING,,,,,,101,114,71,0.256,5.083,,,,,
S10,0,WALKING,,,,,,99,116,70,0.254,5.045,,,,,
S10,0,WALKING,,,,,,96,95,60,0.251,4.99,,,,,
S10,0,WALKING,,,,,,92,107,86,0.248,4.915,,,,,
S10,0,WALKING,,,,,,82,121,72,0.238,4.728,,,,,
S10,0,WALKING,,,,,,97,122,73,0.252,5.008,,,,,
S10,0,WALKING,,,,,,96,112,76,0.251,4.99,,,,,
S10,0,WALKING,,,,,,117,141,87,0.271,5.381,,,,,
S10,0,WALKING,,,,,,127,127,88,0.281,5.568,,,,,
S10,0,WALKING,,,,,,134,123,75,0.287,5.698,,,,,
S10,0,WALKING,,,,,,106,125,76,0.261,5.176,,,,,
S10,0,WALKING,,,,,,98,101,68,0.253,5.027,,,,,
S10,0,WALKING,,,,,,100,121,79,0.255,5.064,,,,,
S10,0,WALKING,,,,,,92,103,77,0.248,4.915,,,,,
S10,0,WALKING,,,,,,111,104,73,0.266,5.269,,,,,
S10,0,WALKING,,,,,,84,95,64,0.24,4.765,,,,,
S10,0,WALKING,,,,,,87,113,66,0.243,4.822,,,,,
S10,0,WALKING,,,,,,80,123,57,0.236,4.691,,,,,
S10,0,WALKING,,,,,,86,133,75,0.242,4.803,,,,,
S10,0,WALKING,,,,,,98,140,76,0.253,5.027,,,,,
S10,0,WALKING,,,,,,46,105,63,0.08,1.581,,,,,
S10,0,WALKING,,,,,,46,124,88,0.08,1.581,,,,,
S10,0,WALKING,,,,,,93,64,78,0.249,4.933,,,,,
S10,0,WALKING,,,,,,76,109,87,0.233,4.616,,,,,
S10,0,WALKING,,,,,,108,107,78,0.263,5.213,,,,,
S10,0,WALKING,,,,,,92,106,77,0.248,4.915,,,,,
S10,0,WALKING,,,,,,107,114,89,0.262,5.195,,,,,
S10,0,WALKING,,,,,,107,128,73,0.262,5.195,,,,,
S10,0,WALKING,,,,,,112,119,63,0.266,5.288,,,,,
S10,0,WALKING,,,,,,98,117,73,0.253,5.027,,,,,
S10,0,WALKING,,,,,,104,129,67,0.259,5.138,,,,,
S10,0,WALKING,,,,,,91,128,53,0.247,4.896,,,,,
S10,0,WALKING,,,,,,111,121,84,0.266,5.269,,,,,
S10,0,WALKING,,,,,,90,145,81,0.246,4.878,,,,,
S10,0,WALKING,,,,,,95,96,74,0.251,4.971,,,,,
S10,0,WALKING,,,,,,113,122,83,0.267,5.306,,,,,
S10,0,WALKING,,,,,,117,109,79,0.271,5.381,,,,,
S10,0,WALKING,,,,,,124,80,71,0.278,5.511,,,,,
S10,0,WALKING,,,,,,123,120,82,0.277,5.493,,,,,
S10,0,WALKING,,,,,,104,159,78,0.259,5.138,,,,,
S10,0,WALKING,,,,,,98,146,72,0.253,5.027,,,,,
S10,0,WALKING,,,,,,100,95,98,0.255,5.064,,,,,
S10,0,WALKING,,,,,,84,97,81,0.24,4.765,,,,,
S10,0,WALKING,,,,,,98,135,90,0.253,5.027,,,,,
S10,0,WALKING,,,,,,136,134,57,0.289,5.736,,,,,
S10,0,WALKING,,,,,,164,120,81,0.315,6.257,,,,,
S10,0,WALKING,,,,,,135,113,79,0.288,5.717,,,,,
S10,0,WALKING,,,,,,130,137,84,0.283,5.624,,,,,
S10,0,WALKING,,,,,,101,153,71,0.256,5.083,,,,,
S10,0,WALKING,,,,,,127,132,71,0.281,5.568,,,,,
S10,0,WALKING,,,,,,97,142,72,0.252,5.008,,,,,
S10,0,WALKING,,,,,,88,92,57,0.244,4.84,,,,,
S10,0,WALKING,,,,,,88,132,65,0.244,4.84,,,,,
S10,0,WALKING,,,,,,97,110,58,0.252,5.008,,,,,
S10,0,WALKING,,,,,,124,118,66,0.278,5.511,,,,,
S10,0,WALKING,,,,,,159,150,95,0.311,6.164,,,,,
